ID,Year,Zipcode,Longitude,Latitude,Income,Age,Population,Num Rooms,House Value
13451,2018,94573,-122.43,38.46,67521.99233323270,29.5,31,5.0,458794.97705720400
13452,2018,94574,-122.39,38.55,89095.0,50.8,8677,5.5,1018300.0
13453,2018,94575,-122.11,37.84,67521.99233323270,20.0,1170,5.163962967276100,458794.97705720400
13454,2018,94576,-122.48,38.55,67521.99233323270,69.4,98,5.2,458794.97705720400
13455,2018,94577,-122.16,37.71,75121.0,40.8,48088,4.9,560200.0
13456,2018,94578,-122.12,37.7,58120.0,35.0,41059,4.2,508000.0
13457,2018,94579,-122.15,37.68,79907.0,43.1,22040,5.4,546000.0
13458,2018,94580,-122.13,37.68,90946.0,38.0,29942,5.4,529600.0
13459,2018,94582,-121.93,37.76,156824.0,38.2,42059,6.4,1014400.0
13460,2018,94583,-121.99,37.78,146696.0,39.8,35102,6.2,856300.0
13461,2018,94585,-121.93,38.19,78750.0,34.5,29599,5.8,333900.0
13462,2018,94586,-121.84,37.56,125568.0,50.7,899,6.2,1086800.0
13463,2018,94587,-122.02,37.6,105448.0,38.4,74601,5.1,688800.0
13464,2018,94588,-121.93,37.67,143903.0,40.2,36316,5.9,878400.0
13465,2018,94589,-122.25,38.13,64860.0,37.4,30668,5.3,283800.0
13466,2018,94590,-122.25,38.09,49558.0,36.5,37377,4.4,289000.0
13467,2018,94591,-122.2,38.11,80888.0,40.1,55334,5.7,390700.0
13468,2018,94592,-122.29,38.11,126389.0,31.2,1087,7.7,472800.0
13469,2018,94595,-122.07,37.86,73783.0,67.1,17938,5.0,548100.0
13470,2018,94596,-122.03,37.89,101259.0,40.0,20822,4.2,942700.0
13471,2018,94597,-122.07,37.91,105370.0,39.9,22734,4.5,719700.0
13472,2018,94598,-122.01,37.91,148313.0,46.3,27780,6.7,901300.0
13473,2018,94599,-122.36,38.41,64545.0,65.8,3078,4.6,551100.0
13474,2018,94601,-122.21,37.77,46830.0,33.0,52299,4.3,417400.0
13475,2018,94602,-122.21,37.8,90661.0,41.9,29933,5.3,735600.0
13476,2018,94603,-122.18,37.74,50742.0,31.3,34593,4.7,343100.0
13477,2018,94605,-122.13,37.75,69087.0,38.6,43112,5.1,553200.0
13478,2018,94606,-122.24,37.78,53108.0,36.2,38303,3.7,499900.0
13479,2018,94607,-122.3,37.81,50149.0,35.6,26254,3.5,522200.0
13480,2018,94608,-122.29,37.83,82753.0,35.8,30289,3.7,555000.0
13481,2018,94609,-122.26,37.83,80026.0,34.2,22811,4.1,775000.0
13482,2018,94610,-122.24,37.81,96681.0,39.9,31496,3.9,914600.0
13483,2018,94611,-122.22,37.83,124483.0,44.7,39384,5.5,1019900.0
13484,2018,94612,-122.27,37.81,51006.0,38.4,16062,2.7,576000.0
13485,2018,94613,-122.18,37.78,67521.99233323270,19.8,861,5.163962967276100,458794.97705720400
13486,2018,94618,-122.23,37.84,156116.0,42.9,17041,5.6,1141800.0
13487,2018,94619,-122.12,37.78,85855.0,40.1,24308,5.3,665500.0
13488,2018,94621,-122.2,37.73,38591.0,29.4,35287,4.5,307800.0
13489,2018,94702,-122.29,37.87,78289.0,39.5,17092,4.4,783200.0
13490,2018,94703,-122.28,37.86,77259.0,34.4,21937,4.4,821100.0
13491,2018,94704,-122.26,37.87,31379.0,21.8,29190,3.2,784900.0
13492,2018,94705,-122.24,37.86,121219.0,42.8,13365,5.5,1138300.0
13493,2018,94706,-122.3,37.89,91588.0,36.0,21040,4.6,811500.0
13494,2018,94707,-122.28,37.9,149081.0,50.8,11916,6.8,1108900.0
13495,2018,94708,-122.26,37.9,160938.0,49.4,11455,6.7,1044600.0
13496,2018,94709,-122.27,37.88,71175.0,28.4,11740,3.6,992900.0
13497,2018,94710,-122.3,37.87,67250.0,35.9,7461,4.1,784000.0
13498,2018,94720,-122.25,37.87,250000.0,19.6,2971,90.0,2000000.0
13499,2018,94801,-122.38,37.96,51516.0,32.5,29958,4.7,335400.0
13500,2018,94803,-122.26,37.95,85266.0,44.4,26165,5.8,497300.0
13501,2018,94804,-122.34,37.92,55903.0,34.4,41510,4.7,398700.0
13502,2018,94805,-122.31,37.94,78740.0,39.5,14208,5.2,458900.0
13503,2018,94806,-122.33,37.98,59564.0,34.8,64410,4.8,365800.0
13504,2018,94850,-122.32,37.9,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
13505,2018,94901,-122.5,37.97,87495.0,39.0,42482,4.7,965200.0
13506,2018,94903,-122.54,38.02,102947.0,47.4,30048,5.5,808600.0
13507,2018,94904,-122.56,37.94,129727.0,49.1,12590,5.7,1544300.0
13508,2018,94920,-122.47,37.89,166313.0,50.7,12797,6.2,2000000.0
13509,2018,94922,-122.97,38.33,67521.99233323270,51.4,603,4.6,881400.0
13510,2018,94923,-123.06,38.35,86802.0,65.8,846,5.0,732100.0
13511,2018,94924,-122.73,37.94,59167.0,61.2,1134,4.3,1061300.0
13512,2018,94925,-122.51,37.92,147587.0,44.7,9866,5.9,1175000.0
13513,2018,94928,-122.7,38.34,66621.0,33.2,44103,4.9,414300.0
13514,2018,94929,-122.96,38.25,117813.0,38.5,219,5.0,983700.0
13515,2018,94930,-122.6,37.98,105100.0,48.2,8678,5.1,848400.0
13516,2018,94931,-122.7,38.31,76497.0,38.6,8601,5.2,518300.0
13517,2018,94933,-122.69,38.01,79028.0,52.3,671,3.9,603300.0
13518,2018,94937,-122.92,38.11,82903.0,54.8,816,4.8,873300.0
13519,2018,94938,-122.7,38.03,88636.0,43.3,790,4.3,873800.0
13520,2018,94939,-122.53,37.93,107055.0,49.4,7108,4.4,1462700.0
13521,2018,94940,-122.84,38.16,91688.0,63.1,234,4.6,793800.0
13522,2018,94941,-122.56,37.89,145602.0,47.6,32013,5.7,1319700.0
13523,2018,94945,-122.56,38.13,106425.0,45.1,19035,5.8,788300.0
13524,2018,94946,-122.68,38.07,103750.0,57.4,694,5.9,1338200.0
13525,2018,94947,-122.63,38.1,102748.0,46.6,26573,5.7,746000.0
13526,2018,94949,-122.54,38.06,89871.0,47.1,17452,5.4,766300.0
13527,2018,94950,-122.75,38.02,70547.0,56.3,134,4.8,1125000.0
13528,2018,94951,-122.64,38.31,94126.0,49.4,4571,5.4,811500.0
13529,2018,94952,-122.76,38.21,84772.0,43.2,36184,5.4,726100.0
13530,2018,94954,-122.56,38.23,90911.0,40.8,38414,5.8,565600.0
13531,2018,94956,-122.86,38.05,68651.0,57.7,1224,4.1,1012200.0
13532,2018,94957,-122.56,37.96,250000.0,49.3,1400,7.7,2000000.0
13533,2018,94960,-122.58,37.99,130016.0,47.9,15725,6.1,1127600.0
13534,2018,94963,-122.67,38.01,116250.0,41.4,498,5.7,801500.0
13535,2018,94964,-122.49,37.94,67521.99233323270,33.6,3418,4.3,458794.97705720400
13536,2018,94965,-122.53,37.84,103424.0,51.1,11408,4.5,1114900.0
13537,2018,94970,-122.65,37.91,120882.0,65.4,689,5.0,2000000.0
13538,2018,94971,-122.93,38.23,106000.0,58.1,288,4.4,557000.0
13539,2018,94972,-122.94,38.29,67521.99233323270,40.40193697600450,23,5.163962967276100,458794.97705720400
13540,2018,94973,-122.64,38.0,72135.0,62.2,1342,5.0,846000.0
13541,2018,95002,-121.99,37.44,91667.0,33.3,2146,4.9,546600.0
13542,2018,95003,-121.87,37.0,96600.0,49.4,24837,5.5,825700.0
13543,2018,95004,-121.63,36.87,106047.0,39.7,3956,5.8,647800.0
13544,2018,95005,-122.08,37.1,87168.0,40.5,7710,5.2,667500.0
13545,2018,95006,-122.15,37.16,90130.0,48.4,9238,5.0,575300.0
13546,2018,95007,-122.11,37.1,67521.99233323270,59.7,681,6.8,625000.0
13547,2018,95008,-121.95,37.28,115453.0,40.0,46513,4.7,992300.0
13548,2018,95010,-121.95,36.97,80011.0,44.0,9030,4.3,645600.0
13549,2018,95012,-121.75,36.76,54333.0,26.8,10792,4.7,344800.0
13550,2018,95013,-121.74,37.22,67708.0,42.6,77,5.7,458794.97705720400
13551,2018,95014,-122.09,37.3,160801.0,41.1,62430,5.2,1584400.0
13552,2018,95017,-122.24,37.09,63333.0,51.1,603,4.5,822400.0
13553,2018,95018,-122.05,37.08,102163.0,46.3,7060,4.8,590100.0
13554,2018,95019,-121.78,36.94,46038.0,32.5,7703,4.3,426100.0
13555,2018,95020,-121.55,37.06,95829.0,35.5,63852,6.0,670000.0
13556,2018,95023,-121.24,36.89,83305.0,35.0,52646,5.8,485800.0
13557,2018,95030,-121.99,37.22,197647.0,48.7,13288,6.7,2000000.0
13558,2018,95032,-121.95,37.23,135833.0,44.0,26281,5.8,1457800.0
13559,2018,95033,-121.94,37.13,162308.0,47.0,9597,6.3,1034100.0
13560,2018,95035,-121.87,37.44,125055.0,36.5,77562,5.1,783100.0
13561,2018,95037,-121.65,37.17,120864.0,39.7,51652,6.2,835200.0
13562,2018,95039,-121.78,36.83,41551.0,35.6,1195,4.9,206000.0
13563,2018,95041,-122.06,37.05,56667.0,22.6,353,4.5,666700.0
13564,2018,95043,-120.96,36.53,74205.0,51.6,732,5.7,638300.0
13565,2018,95045,-121.51,36.83,77644.0,44.2,4181,5.9,658800.0
13566,2018,95046,-121.6,37.1,113187.0,43.3,6025,6.2,928000.0
13567,2018,95050,-121.95,37.34,88872.0,33.4,39452,4.1,881100.0
13568,2018,95051,-121.98,37.35,125520.0,35.7,58123,4.5,962200.0
13569,2018,95053,-121.94,37.35,67521.99233323270,19.3,3678,5.163962967276100,458794.97705720400
13570,2018,95054,-121.96,37.39,148011.0,33.3,24264,4.3,901100.0
13571,2018,95060,-122.1,37.04,71485.0,35.5,47367,4.6,842900.0
13572,2018,95062,-121.98,36.97,74061.0,39.4,38028,4.5,703300.0
13573,2018,95064,-122.06,36.99,46375.0,19.6,10299,4.4,343100.0
13574,2018,95065,-121.98,37.03,92225.0,43.9,8355,5.5,834000.0
13575,2018,95066,-122.01,37.06,106113.0,43.0,15217,5.6,804600.0
13576,2018,95070,-122.06,37.25,177041.0,49.4,31308,7.4,2000000.0
13577,2018,95073,-121.94,37.02,88667.0,43.5,10949,5.5,785000.0
13578,2018,95075,-121.29,36.77,68125.0,39.5,484,5.7,785000.0
13579,2018,95076,-121.72,36.95,63979.0,32.2,86703,5.0,521900.0
13580,2018,95110,-121.9,37.34,87634.0,31.0,20203,3.9,592700.0
13581,2018,95111,-121.83,37.28,69039.0,34.2,62392,5.0,529700.0
13582,2018,95112,-121.88,37.34,63500.0,30.3,61060,3.7,643500.0
13583,2018,95113,-121.89,37.33,122120.0,35.5,1939,2.9,816400.0
13584,2018,95116,-121.85,37.35,60855.0,33.0,56481,4.2,523600.0
13585,2018,95117,-121.96,37.31,91347.0,35.4,29592,4.4,911900.0
13586,2018,95118,-121.88,37.25,107701.0,38.8,32560,5.6,872800.0
13587,2018,95119,-121.78,37.22,118090.0,37.2,10472,6.0,791700.0
13588,2018,95120,-121.83,37.19,185800.0,45.5,37774,7.3,1233300.0
13589,2018,95121,-121.8,37.3,102728.0,39.0,38102,5.8,662900.0
13590,2018,95122,-121.83,37.33,73388.0,33.2,57780,5.1,559500.0
13591,2018,95123,-121.82,37.23,112946.0,38.4,67186,5.4,736500.0
13592,2018,95124,-121.92,37.25,143425.0,39.7,51170,5.9,997300.0
13593,2018,95125,-121.88,37.29,116708.0,41.9,53574,5.3,983600.0
13594,2018,95126,-121.91,37.32,92788.0,34.1,35988,4.0,778900.0
13595,2018,95127,-121.8,37.37,92419.0,35.6,65686,5.7,650200.0
13596,2018,95128,-121.93,37.31,88007.0,36.2,37665,4.3,826800.0
13597,2018,95129,-122.0,37.3,144333.0,40.9,39828,5.2,1265100.0
13598,2018,95130,-121.98,37.28,120639.0,38.8,14863,5.3,1106900.0
13599,2018,95131,-121.9,37.38,121567.0,36.1,31170,5.4,749300.0
13600,2018,95132,-121.77,37.42,111623.0,40.4,41844,6.0,809300.0
13601,2018,95133,-121.86,37.37,82487.0,37.6,28726,4.9,664400.0
13602,2018,95134,-121.94,37.42,139558.0,30.6,27224,3.2,170300.0
13603,2018,95135,-121.69,37.29,142531.0,45.8,22358,6.1,970700.0
13604,2018,95136,-121.84,37.27,104909.0,36.4,47599,5.2,717900.0
13605,2018,95138,-121.73,37.24,173286.0,39.4,20766,6.5,934000.0
13606,2018,95139,-121.76,37.22,135089.0,38.0,7293,6.1,715300.0
13607,2018,95140,-121.67,37.36,71563.0,54.3,115,6.0,1050000.0
13608,2018,95148,-121.77,37.33,129984.0,39.7,48854,6.6,800300.0
13609,2018,95202,-121.29,37.96,14484.0,36.7,6001,3.0,218800.0
13610,2018,95203,-121.32,37.95,41452.0,33.2,15775,4.6,190100.0
13611,2018,95204,-121.32,37.97,48062.0,37.1,28425,5.0,217100.0
13612,2018,95205,-121.26,37.96,35544.0,29.7,38544,4.7,143500.0
13613,2018,95206,-121.4,37.9,48908.0,30.6,64034,5.4,204500.0
13614,2018,95207,-121.32,38.0,44103.0,31.5,51879,4.8,246500.0
13615,2018,95209,-121.35,38.04,78883.0,35.8,44313,6.2,284300.0
13616,2018,95210,-121.3,38.02,43587.0,30.5,41117,5.0,190000.0
13617,2018,95211,-121.31,37.98,67521.99233323270,19.5,1629,5.163962967276100,458794.97705720400
13618,2018,95212,-121.23,38.05,88178.0,34.3,28049,6.7,334400.0
13619,2018,95215,-121.12,37.95,45501.0,34.9,24371,5.0,205800.0
13620,2018,95219,-121.38,38.01,83194.0,37.8,29668,5.6,363900.0
13621,2018,95220,-121.25,38.19,74583.0,43.0,7538,6.1,493700.0
13622,2018,95222,-120.61,38.04,52289.0,56.5,5090,5.0,335200.0
13623,2018,95223,-120.2,38.35,59330.0,59.2,2860,5.2,291900.0
13624,2018,95224,-120.33,38.21,32961.0,76.6,166,4.6,458794.97705720400
13625,2018,95225,-120.89,38.2,66417.0,29.2,470,5.2,361100.0
13626,2018,95226,-120.86,38.23,67521.99233323270,40.40193697600450,16,5.163962967276100,458794.97705720400
13627,2018,95227,-121.03,38.21,92938.0,40.7,842,6.2,773300.0
13628,2018,95228,-120.66,37.94,80706.0,50.0,4501,5.8,305700.0
13629,2018,95230,-120.87,37.96,85299.0,39.6,597,5.9,620100.0
13630,2018,95231,-121.29,37.87,41445.0,33.2,5092,4.9,243700.0
13631,2018,95232,-120.58,38.35,56579.0,64.9,164,4.9,390900.0
13632,2018,95233,-120.37,38.18,70625.0,34.9,567,5.5,307400.0
13633,2018,95234,-121.53,37.93,67521.99233323270,16.7,113,4.0,458794.97705720400
13634,2018,95236,-121.03,38.05,74184.0,40.8,4223,5.8,385900.0
13635,2018,95237,-121.13,38.17,56190.0,37.3,3531,5.3,307900.0
13636,2018,95240,-121.16,38.11,46309.0,32.7,48838,4.9,273100.0
13637,2018,95242,-121.39,38.13,68611.0,42.6,26235,5.7,355300.0
13638,2018,95245,-120.58,38.29,49549.0,54.5,1851,5.8,280100.0
13639,2018,95246,-120.49,38.23,40997.0,66.1,1032,5.7,362000.0
13640,2018,95247,-120.45,38.14,49162.0,58.6,4270,5.6,320000.0
13641,2018,95248,-120.51,38.31,28750.0,65.2,189,4.2,205800.0
13642,2018,95249,-120.62,38.2,35745.0,38.6,4854,5.1,198000.0
13643,2018,95250,-120.43,38.24,67521.99233323270,40.40193697600450,0,4.6,458794.97705720400
13644,2018,95251,-120.45,38.08,58547.0,47.1,582,5.9,313300.0
13645,2018,95252,-120.84,38.16,77188.0,47.2,15703,5.8,307500.0
13646,2018,95254,-120.95,38.19,100795.0,55.6,1151,5.7,336400.0
13647,2018,95255,-120.44,38.42,34444.0,62.7,1358,4.4,203500.0
13648,2018,95257,-120.44,38.38,51193.0,51.0,433,4.2,458794.97705720400
13649,2018,95258,-121.31,38.17,88630.0,51.2,3881,5.7,383000.0
13650,2018,95301,-120.63,37.32,57322.0,32.5,38707,5.6,240000.0
13651,2018,95303,-120.65,37.47,58542.0,40.6,871,5.8,450000.0
13652,2018,95304,-121.39,37.69,88152.0,38.2,14539,6.5,526000.0
13653,2018,95305,-120.27,37.79,67521.99233323270,40.40193697600450,37,5.163962967276100,458794.97705720400
13654,2018,95306,-120.12,37.38,45705.0,60.2,882,5.6,355600.0
13655,2018,95307,-120.96,37.55,54405.0,30.8,44736,5.4,247800.0
13656,2018,95310,-120.38,38.11,37929.0,49.8,1995,4.6,268500.0
13657,2018,95311,-120.12,37.71,44107.0,62.6,1649,5.0,230200.0
13658,2018,95312,-120.65,37.42,62688.0,32.6,304,6.1,218800.0
13659,2018,95313,-121.05,37.39,48063.0,36.2,1225,4.6,286400.0
13660,2018,95314,-119.83,38.34,67521.99233323270,19.4,95,2.2,458794.97705720400
13661,2018,95315,-120.77,37.42,55795.0,31.2,14019,5.6,204100.0
13662,2018,95316,-120.68,37.54,67012.0,36.9,6616,5.7,332100.0
13663,2018,95317,-120.51,37.12,39464.0,28.4,906,5.0,365400.0
13664,2018,95318,-119.8,37.65,67521.99233323270,33.4,268,3.9,245500.0
13665,2018,95319,-120.9,37.64,31512.0,41.4,1529,3.9,158200.0
13666,2018,95320,-121.03,37.83,68326.0,36.2,13094,5.7,338600.0
13667,2018,95321,-120.01,37.85,52297.0,62.0,3337,5.3,295200.0
13668,2018,95322,-121.04,37.14,53737.0,34.7,10546,5.2,239200.0
13669,2018,95323,-120.68,37.6,65000.0,35.4,1222,5.6,322200.0
13670,2018,95324,-120.89,37.39,62022.0,38.4,8016,5.7,278300.0
13671,2018,95325,-120.24,37.43,67521.99233323270,52.3,77,4.6,458794.97705720400
13672,2018,95326,-120.85,37.59,74777.0,34.9,9888,5.8,334500.0
13673,2018,95327,-120.49,37.85,52656.0,44.7,7711,5.0,222100.0
13674,2018,95328,-120.91,37.55,54806.0,32.1,4518,5.2,222800.0
13675,2018,95329,-120.45,37.66,60556.0,51.3,2685,5.4,244600.0
13676,2018,95330,-121.29,37.82,81339.0,33.0,21552,6.2,334600.0
13677,2018,95333,-120.2,37.25,48785.0,36.2,2479,5.3,168000.0
13678,2018,95334,-120.75,37.34,52284.0,29.6,16787,5.6,234000.0
13679,2018,95335,-120.08,38.12,40893.0,57.2,201,4.9,458794.97705720400
13680,2018,95336,-121.18,37.83,62362.0,36.4,47612,5.4,329200.0
13681,2018,95337,-121.24,37.73,80351.0,34.8,37706,5.9,384600.0
13682,2018,95338,-120.0,37.49,51833.0,51.1,10898,5.2,277400.0
13683,2018,95340,-120.42,37.35,56089.0,32.6,36373,5.7,253300.0
13684,2018,95341,-120.5,37.23,37105.0,27.1,32446,5.2,173600.0
13685,2018,95345,-119.97,37.58,51563.0,41.6,749,4.9,272100.0
13686,2018,95346,-120.17,38.07,65365.0,55.9,1661,5.4,269800.0
13687,2018,95348,-120.5,37.41,45195.0,28.2,34241,5.1,220700.0
13688,2018,95350,-121.01,37.67,49832.0,37.7,53098,5.1,243600.0
13689,2018,95351,-121.01,37.63,40819.0,28.6,50079,5.0,172900.0
13690,2018,95354,-120.97,37.63,49358.0,34.2,24743,5.0,234500.0
13691,2018,95355,-120.95,37.67,65854.0,38.9,59028,5.5,291500.0
13692,2018,95356,-121.03,37.72,69334.0,37.6,32842,5.8,323100.0
13693,2018,95357,-120.89,37.67,65933.0,37.7,11322,6.0,291800.0
13694,2018,95358,-121.13,37.65,59708.0,29.9,33345,5.4,233000.0
13695,2018,95360,-121.2,37.28,60586.0,33.6,13029,5.4,216500.0
13696,2018,95361,-120.74,37.8,62921.0,38.0,34558,5.6,340300.0
13697,2018,95363,-121.23,37.45,66578.0,31.7,26900,6.2,297600.0
13698,2018,95364,-119.82,38.28,67521.99233323270,40.40193697600450,0,5.2,458794.97705720400
13699,2018,95365,-120.3,37.32,39808.0,30.2,4710,4.9,131400.0
13700,2018,95366,-121.12,37.75,84201.0,39.1,17654,6.2,442100.0
13701,2018,95367,-120.95,37.73,67746.0,33.4,25162,5.7,278800.0
13702,2018,95368,-121.09,37.71,73073.0,29.9,14520,5.7,278400.0
13703,2018,95369,-120.45,37.54,48750.0,42.2,990,5.6,240000.0
13704,2018,95370,-120.39,37.98,55676.0,47.6,27951,5.1,281400.0
13705,2018,95372,-120.26,37.99,76667.0,34.8,2164,5.9,276300.0
13706,2018,95374,-120.87,37.3,49938.0,37.6,1758,5.9,325000.0
13707,2018,95375,-120.01,38.19,67521.99233323270,72.5,5,5.5,458794.97705720400
13708,2018,95376,-121.42,37.73,76261.0,33.3,53542,5.8,370200.0
13709,2018,95377,-121.45,37.62,105120.0,35.1,32501,7.1,465500.0
13710,2018,95379,-120.2,37.95,62179.0,44.4,3586,4.8,279600.0
13711,2018,95380,-120.85,37.47,45901.0,33.3,42672,4.9,253500.0
13712,2018,95382,-120.84,37.53,69720.0,35.9,38343,5.6,325300.0
13713,2018,95383,-120.24,38.08,64338.0,54.3,3828,5.3,312100.0
13714,2018,95385,-121.25,37.61,51429.0,34.9,440,4.2,10000.0
13715,2018,95386,-120.64,37.68,58529.0,32.5,10587,5.4,236700.0
13716,2018,95387,-121.29,37.54,39952.0,28.8,710,4.6,458794.97705720400
13717,2018,95388,-120.59,37.41,44646.0,29.3,14242,5.3,166200.0
13718,2018,95389,-119.68,37.63,63214.0,38.3,1392,4.1,736100.0
13719,2018,95391,-121.63,37.76,130476.0,32.3,16562,7.2,558400.0
13720,2018,95401,-122.78,38.44,66633.0,36.3,38986,4.8,436200.0
13721,2018,95403,-122.76,38.5,73985.0,37.8,45355,4.9,478200.0
13722,2018,95404,-122.69,38.53,77127.0,42.5,40474,5.3,646800.0
13723,2018,95405,-122.67,38.43,84354.0,45.5,21448,5.3,577300.0
13724,2018,95407,-122.75,38.39,59971.0,32.2,42483,4.7,385400.0
13725,2018,95409,-122.59,38.45,74333.0,51.5,27312,5.2,587000.0
13726,2018,95410,-123.69,39.21,47422.0,51.5,1159,3.7,468500.0
13727,2018,95412,-123.33,38.71,70536.0,54.7,402,4.6,480800.0
13728,2018,95415,-123.36,38.99,40878.0,38.9,1262,4.3,371200.0
13729,2018,95417,-123.61,39.69,63625.0,52.3,389,3.6,458794.97705720400
13730,2018,95420,-123.8,39.37,102607.0,53.6,648,4.1,448600.0
13731,2018,95421,-123.2,38.56,55833.0,56.6,1681,4.2,496200.0
13732,2018,95422,-122.64,38.96,29069.0,37.9,15550,4.7,99300.0
13733,2018,95423,-122.55,39.05,44611.0,55.7,3757,5.1,181700.0
13734,2018,95425,-122.92,38.78,69153.0,42.6,10586,5.0,466300.0
13735,2018,95426,-122.71,38.83,82219.0,53.5,1404,5.3,263500.0
13736,2018,95427,-123.53,39.24,24125.0,60.1,222,3.7,458794.97705720400
13737,2018,95428,-123.16,39.82,37031.0,36.3,2563,4.6,257300.0
13738,2018,95429,-123.33,39.73,54643.0,59.8,124,4.9,322200.0
13739,2018,95430,-123.05,38.46,67521.99233323270,40.40193697600450,7,3.3,458794.97705720400
13740,2018,95431,-122.52,38.35,67521.99233323270,59.5,196,5.163962967276100,458794.97705720400
13741,2018,95432,-123.62,39.12,44063.0,60.3,519,5.0,442000.0
13742,2018,95435,-122.87,39.01,67521.99233323270,40.40193697600450,14,5.163962967276100,458794.97705720400
13743,2018,95436,-122.9,38.48,63556.0,51.3,6352,4.7,451600.0
13744,2018,95437,-123.74,39.49,45833.0,44.6,14632,4.7,377500.0
13745,2018,95439,-122.77,38.49,52500.0,35.4,774,5.1,800000.0
13746,2018,95441,-122.91,38.73,86154.0,41.1,2053,5.3,894500.0
13747,2018,95442,-122.52,38.38,114879.0,50.3,3136,4.9,864700.0
13748,2018,95443,-122.74,39.04,16250.0,49.8,270,2.9,458794.97705720400
13749,2018,95444,-122.87,38.43,62685.0,43.0,715,4.8,588200.0
13750,2018,95445,-123.51,38.82,56227.0,60.5,2201,4.7,508300.0
13751,2018,95446,-123.01,38.52,61161.0,50.4,5100,4.5,447400.0
13752,2018,95448,-122.89,38.63,89719.0,49.6,17482,5.4,763400.0
13753,2018,95449,-123.11,38.93,46111.0,32.8,1656,4.8,402900.0
13754,2018,95450,-123.21,38.51,58958.0,50.8,298,4.3,495800.0
13755,2018,95451,-122.79,38.91,51469.0,45.8,11627,5.4,211400.0
13756,2018,95452,-122.54,38.42,87961.0,62.5,970,5.4,788700.0
13757,2018,95453,-122.93,39.04,45763.0,49.7,11092,5.0,237000.0
13758,2018,95454,-123.5,39.8,34699.0,53.4,2198,4.3,360700.0
13759,2018,95456,-123.76,39.26,44261.0,64.1,754,4.3,351000.0
13760,2018,95457,-122.55,38.88,48260.0,51.7,3330,4.9,157400.0
13761,2018,95458,-122.75,39.16,41579.0,37.2,3019,4.9,121000.0
13762,2018,95459,-123.62,39.0,50972.0,40.1,618,4.7,361100.0
13763,2018,95460,-123.73,39.3,64464.0,58.8,2277,4.7,425000.0
13764,2018,95461,-122.58,38.78,42250.0,45.8,2440,5.5,244400.0
13765,2018,95462,-123.01,38.45,45588.0,53.4,1265,4.3,414100.0
13766,2018,95463,-123.56,39.19,61513.0,58.0,152,3.1,446300.0
13767,2018,95464,-122.84,39.12,45246.0,43.6,2538,4.6,152900.0
13768,2018,95465,-123.01,38.41,58778.0,53.1,2104,4.9,711900.0
13769,2018,95466,-123.52,39.07,60139.0,40.7,993,4.7,791700.0
13770,2018,95467,-122.55,38.8,63384.0,43.0,6044,5.8,286600.0
13771,2018,95468,-123.58,38.91,48365.0,45.6,1325,4.4,400000.0
13772,2018,95469,-123.05,39.39,52650.0,41.4,2015,4.7,446900.0
13773,2018,95470,-123.23,39.32,62600.0,41.6,5719,5.1,391700.0
13774,2018,95471,-122.97,38.52,67521.99233323270,45.2,470,3.3,429400.0
13775,2018,95472,-122.86,38.4,87716.0,51.4,30762,5.4,755500.0
13776,2018,95476,-122.46,38.24,76151.0,48.9,36792,5.1,649000.0
13777,2018,95482,-123.28,39.12,50000.0,39.3,31847,4.8,336700.0
13778,2018,95485,-122.96,39.26,37102.0,49.1,2688,5.2,257600.0
13779,2018,95486,-123.02,38.47,67521.99233323270,37.9,73,3.1,458794.97705720400
13780,2018,95488,-123.74,39.68,57452.0,31.8,251,4.3,558300.0
13781,2018,95490,-123.36,39.49,42292.0,39.6,12914,4.8,275200.0
13782,2018,95492,-122.81,38.53,99521.0,41.1,29920,6.0,572400.0
13783,2018,95493,-122.98,39.2,62760.0,61.7,241,5.3,370800.0
13784,2018,95494,-123.29,38.88,67521.99233323270,42.1,125,4.6,458794.97705720400
13785,2018,95497,-123.44,38.7,78350.0,67.3,1161,4.8,785900.0
13786,2018,95501,-124.15,40.8,42500.0,39.1,23467,4.7,270800.0
13787,2018,95503,-124.11,40.71,51462.0,41.3,25503,5.3,279200.0
13788,2018,95511,-123.68,40.14,67521.99233323270,51.0,290,4.2,346400.0
13789,2018,95514,-123.65,40.31,58333.0,37.5,117,4.3,650000.0
13790,2018,95519,-124.02,40.94,52758.0,37.2,19099,5.2,303000.0
13791,2018,95521,-124.05,40.85,36051.0,27.3,21462,4.5,335600.0
13792,2018,95524,-124.01,40.81,73531.0,53.6,1724,5.6,460000.0
13793,2018,95525,-123.85,40.96,46653.0,44.5,1433,4.7,302100.0
13794,2018,95526,-123.67,40.46,30000.0,60.2,210,4.2,284400.0
13795,2018,95527,-123.43,40.95,42396.0,60.9,570,4.5,253900.0
13796,2018,95528,-123.95,40.48,56250.0,38.3,1493,5.3,333400.0
13797,2018,95531,-124.16,41.78,46282.0,38.1,23470,5.1,203000.0
13798,2018,95536,-124.26,40.45,51424.0,42.2,2898,5.5,398800.0
13799,2018,95537,-124.22,40.73,67521.99233323270,60.0,325,4.5,458794.97705720400
13800,2018,95540,-124.15,40.57,46302.0,39.7,14305,5.0,273400.0
13801,2018,95542,-123.78,40.08,31055.0,47.9,2072,4.4,518500.0
13802,2018,95543,-123.85,41.84,35855.0,51.3,664,5.1,200000.0
